codeibge,mun,state,region,alcance_2002,alcance_2006,alcance_2010,dgdpH_1_2002,dgdpH_1_2006,dgdpH_1_2010,dgdpH_2_2002,dgdpH_2_2006,dgdpH_2_2010,dilma_vs_2010,dilma_vs_2010_2,distcap,fam_2002_cct,fam_2006_cct,fam_2010_cct,families_2002_ba,families_2002_be,fhc_vs_1998,gini_2000,hdi_2000,incgov_2002,incgov_2006,incgov_2010,lula_vs_1998,lula_vs_2002,lula_vs_2002_2,lula_vs_2006,lula_vs_2006_2,mayorpty_2000,mayorpty_2004,mayorpty_2008,nonwhite_2000,nonwhite_2010,pent_2000,pent_2010,pib_2002,pib_2006,pib_2009,poor_covered_2002,pop_2002,pop_2006,pop_2010,psdb_vs_1998,psdb_vs_2002,pt_vs_1998,pt_vs_2002,pt_vs_2006,pt_vs_2010,serra_vs_2002,serra_vs_2002_2,spentH_2002_cct,spentH_2006_cct,spentH_2010_cct,targetalcance_2006,targetbf_2006,tot_fam2002,valid_2002,valid_2002_2,valid_2006,valid_2006_2,valid_2010,valid_2010_2,valid_depfed_1998,valid_depfed_2002,valid_depfed_2006,valid_depfed_2010
3163300,SAO JOSE DO DIVINO,MG,SE,0.21686746987951808,0.4614353532532812,0.4297107114933542,0.10654141293448499,-0.01770363485888272,-0.06573720646104131,0.018755754825676537,0.04476241123644581,-0.015387460791017151,0.47460757156048,0.557534246575342,3.08146689346112,216,459,458,NA,216,0.73126,0.586,0.67,15,13,13,0.1353,0.33534,0.51034,0.6549,0.73478,25,25,14,65.29,73.93,10.77,13.41,9577.390632,10020.61115,11481,0.34338379548976833,3783,3581,3837,0.013361838588989846,0.048484848484848485,0.003206841261357563,0.06161616161616162,0.468879668,0.4829246935201401,0.45493,0.48966,0.28927464564303856,0.9871573760359269,1.2943210841803492,0.40189109187377825,399.77,996,1664,1838,2266,2168,2166,2190,1871,1980,2410,2284
3163409,SAO JOSE DO GOIABAL,MG,SE,0.18876941457586618,0.3950984719864177,0.3039176721078779,0.03229003071432752,-2.2512750087546221e-4,-0.03276495529325483,0.011700958954378502,0.056373892449657764,0.04971600960408707,0.584610572411636,0.675,1.3156258120584,316,663,488,8,308,0.4329,0.503,0.685,13,15,45,0.422,0.75638,0.84863,0.6093,0.75079,15,12,15,73.08,74.88,5.11,9.13,11255.5574,12403.70837,14080,0.3561888683809766,5975,5890,5636,0.48255550521069324,0.29034175334323925,0.04666968735840508,0.36760772659732543,0.197450341,0.12619904076738608,0.13552,0.15137,0.24909420475204258,0.7087522064951294,0.8645581973030518,0.33611378607809844,564.02,1674,3173,3290,3335,3479,3197,3280,2207,3365,3373,3336
3163508,SAO JOSE DO JACURI,MG,SE,0.23563892145369286,0.4087565674255692,0.4921120097665192,0.09008747723495315,0.018993312230859535,0.027748733833626978,-0.006104462569416647,0.05100127568709155,0.03922929610458223,0.653151726322458,0.698066891684566,2.17676707957665,402,660,829,NA,402,0.75676,0.538,0.669,15,45,45,0.1098,0.36737,0.55852,0.57181,0.72903,15,45,45,61.88,77.18,6.18,11.58,11920.09618,12907.40021,15927,0.42368146691424,6644,6281,6553,0.037101702313400264,0.04930295817749065,0.007420340462680052,0.031281876912614755,0.199375975,0.41749072929542647,0.41291,0.44148,0.32093612796310916,1.0303537255144832,1.487823897451549,0.3408658175449769,550.38,1706,2262,2657,3029,3159,3157,3259,2291,2941,3205,3236
3163607,SAO JOSE DO MANTIMENTO,MG,SE,0.2089783281733746,0.31127105052125104,0.39890046296296294,0.13276175211607164,0.008539527640865468,0.08847713284112829,0.024171382538289515,0.025270514452202,0.08418966365776843,0.416561314791403,0.502421307506053,2.32554328419425,135,229,305,NA,135,0.59336,0.566,0.683,13,15,45,0.2944,0.4493,0.62737,0.43149,0.53959,15,45,45,36.61,46.5,4.15,7.88,5506.735,5895.605343,8026,0.43471039496884867,2412,2494,2592,0.5895522388059702,0.021136063408190225,0.08488805970149253,0.08652575957727873,0.1369606,0.12123076923076923,0.15352,0.37263,0.28149035773420694,0.888395775143297,1.1733256172839506,0.34469530874097837,253.59,646,1420,1476,1569,1629,1582,1652,1072,1514,1599,1625
3163706,SAO LOURENCO,MG,SE,0.11773967809657103,0.14570130270744847,0.1647998271889401,-0.022726430081785636,0.04070607666424538,-0.027218961632723162,0.004456894972960767,0.009521177890569945,-0.02681289462905847,0.230315947843531,0.320268899036022,2.7997740990143,1346,1937,2166,264,1082,0.6449,0.648,0.839,15,15,50,0.1786,0.3909,0.52124,0.20671,0.35037,15,15,40,24.07,28.92,11.97,10.41,157881.7572,172102.8729,178917,0.7013323689335896,38412,42143,41664,0.5462824971021693,0.6410329171396141,0.06689849312800132,0.10712258796821793,0.057668998,0.09096825175475294,0.27718,0.47876,0.11693218779185739,0.32779094293910127,0.490185291858679,0.1136989179697696,1511.55,11432,21394,21395,22679,23004,23928,23652,12078,21144,21450,21513
3163805,SAO MIGUEL DO ANTA,MG,SE,0.194634402945818,0.3610171461784365,0.38864,0.11902845058511437,-0.016158812528664322,-0.02823545421895117,0.025698785859028003,0.05066211020328838,-0.03114227877505291,0.627061917284246,0.714352174924401,1.6129086451453098,370,716,756,NA,370,0.60217,0.58,0.717,45,45,11,0.26,0.4564,0.49282,0.51336,0.71415,18,45,11,45.11,61.83,5.99,7.17,18651.35821,18795.38534,18713,0.4106037782072866,6710,6882,6750,0.5268187422934648,0.4683860232945091,0.015413070283600493,0.04215196894065446,0.056324351,0.04950495049504951,0.39147,0.50718,0.26214089664369533,0.954459652510014,1.2781407407407408,0.3217640947399012,638.15,1901,2695,3411,3892,4156,4183,4299,3244,3606,4119,4444
3163904,SAO PEDRO DA UNIAO,MG,SE,0.16375291375291376,0.19185154433742943,0.27283928571428573,0.1683727296711448,0.24062975640822765,-0.301790227233988,0.009416159148548773,0.04461207957599704,0.06186774805047276,0.661438799863621,0.643655489809336,3.13100834079025,281,389,463,35,246,0.79598,0.501,0.745,11,15,15,0.0955,0.32551,0.39312,0.31117,0.44356,25,15,15,12.96,10.46,7.07,10.53,19719.79823,30991.82832,26203,0.7012071843142798,5733,6022,5040,0.18470343392299687,0.03443429374560787,0.013007284079084287,0.028460997891777935,0.047152702,0.16247848537005163,0.5676,0.60688,0.1972235006918784,0.49289857902763295,0.8980972222222222,0.19237432746595817,390.06,1716,2685,2821,2828,3021,2933,3042,1922,2846,2757,2905
3164001,SAO PEDRO DOS FERROS,MG,SE,0.2205029013539652,0.35414749262536876,0.27116125942775055,0.10070606279587117,0.019193568614248094,-0.057875584451275434,-0.0057667058440158325,0.03608322083473198,-0.04602951901293191,0.574136763710223,0.677213799165019,1.54370368428477,570,860,649,111,459,0.61856,0.545,0.705,45,45,45,0.208,0.54401,0.66879,0.60334,0.77071,14,45,45,62.59,68.84,5.43,8.48,30895.84742,35667.75749,34109,0.48906092965592113,9021,8475,8353,0.029935046597006496,0.49022556390977445,0.01835639649816436,0.09946294307196563,0.125500105,0.13201616524472384,0.33056,0.33121,0.24453178503599582,0.7530071665201927,0.7959822818149168,0.2945765899705015,715.34,2585,4090,4553,4790,4937,4431,4551,3541,4655,4749,4454
3164100,SAO PEDRO DO SUACUI,MG,SE,0.21543408360128619,0.79089978448275855,0.4399892280071813,0.030300085330958904,0.1665236781832936,0.00446290818349608,0.12917245221136953,0.21810736884094314,0.023494578951622203,0.640685075148549,0.689011748445059,2.1413898763316,335,811,677,NA,335,0.76732,0.568,0.665,45,45,45,0.1015,0.39459,0.50263,0.60355,0.74164,15,20,13,68.39,77.21,8.35,12.8,10267.15519,12287.51978,15193,0.3464238817799032,5407,3712,5570,0.4152542372881356,0.07545237282348924,0.0026483050847457626,0.05360191191532947,0.036357572,0.15568666011143886,0.30629,0.49737,0.32842245719274976,1.928697703388533,1.4371974865350088,0.6730449892241378,690.15,1555,2367,2662,2762,2841,2861,2894,1888,2929,2998,3051
3164209,SAO ROMAO,MG,SE,0.21141649048625794,0.4875998525255008,0.4730928536703938,0.08854782632639373,-0.040604377119621365,-0.09859909771970754,-0.012309089130592192,0.11636566867443644,-0.010970671170210248,0.830482897384306,0.876494023904382,4.01465478295827,400,910,1116,NA,400,0.5962,0.625,0.649,15,45,45,0.2332,0.5288,0.66612,0.77556,0.8536,15,33,33,73.54,83.23,4.84,8.24,14434.42979,21252.96956,25485,0.3002094351082145,7884,8137,10285,0.022123893805309734,0.026567481402763018,0.006838294448913918,0.028692879914984058,0.034769833,0.02384967477716213,0.26757,0.33388,0.25642313661801397,1.121808206356561,1.2763276616431696,0.3765021015116136,702.66,1892,3472,3031,3903,3866,3976,3765,2486,3764,4084,4151
3164308,SAO ROQUE DE MINAS,MG,SE,0.09516616314199396,0.20539045210243437,0.20299880346993715,0.10892193675665653,0.011724005889207448,0.0676443133563449,0.009170932991351294,-0.01564067499560697,0.12054893773567026,0.322024771136241,0.348270440251572,2.56138193459049,189,426,445,52,137,0.74526,0.537,0.766,45,50,15,0.1021,0.29354,0.41776,0.24036,0.36042,15,14,45,12.34,26.4,6.29,8,28084.76048,36599.91388,49087,0.47645020097123236,6325,6326,6686,0.25077760497667184,0.08573178199632578,0.00933125972006221,0.04500918554807103,0.020258863,0.012958963282937365,0.50362,0.58224,0.0927589750861877,0.41370991314539685,0.6443987436434341,0.20870755611760985,432.88,1986,3175,3368,3682,3790,3714,3816,2572,3266,3554,3704
3164407,SAO SEBASTIAO DA BELA VISTA,MG,SE,0.10476190476190476,0.12056896551724139,0.1043148746968472,0.05485153988298037,0.05341572479729208,0.13898635576412957,0.025359101637312458,0.08059419148280261,0.054146429539413,0.4765625,0.549313756782636,3.2360069213804,132,168,155,11,121,0.72475,0.484,0.728,45,45,45,0.1262,0.36018,0.49085,0.47021,0.61311,15,23,23,27.35,36.89,16.42,24.36,19869.12163,24154.62028,26484,0.4727309451825494,4405,4640,4948,0.4398496240601504,0.27444318610796525,0.012531328320802004,0.08720271800679502,0.255455229,0.39864864864864863,0.38819,0.50915,0.1539264095868182,0.2541774994446013,0.241214632174616,0.16098827586206896,224.32,1260,2607,2679,2769,2807,3200,3133,1596,2649,2658,3108
3164506,SAO SEBASTIAO DO MARANHAO,MG,SE,0.23886925795053005,0.5303222793087343,0.46907673523058147,0.13667408492960245,0.050427481989955794,0.03927020997239409,0.06576035173657288,0.0663660172213377,0.048169878863378764,0.672715627668659,0.688929137423591,2.4137188799798,676,1430,1258,NA,676,0.80779,0.603,0.608,15,45,45,0.0834,0.25264,0.29915,0.55751,0.68514,25,25,25,56.84,80.62,13.97,12.37,16183.33978,17415.9935,21238,0.32945211771675065,11348,10705,10647,0.1950286806883365,0.16127593129600715,0.010707456978967494,0.047512826232433636,0.059719439,0.05173824130879345,0.53863,0.70085,0.3392788980777282,1.3372409097345161,1.5570508124354279,0.46619778608127044,1257.09,2830,3689,4222,4764,4837,4684,4417,2615,4483,4990,4890
3164605,SAO SEBASTIAO DO OESTE,MG,SE,0.1441717791411043,0.2363552692130695,0.1846925064599483,0.1299877211284043,0.019128959609962,-0.0760325250453042,0.116728786462045,0.05755261769280133,0.1618009891771852,0.562890518880739,0.601931330472103,1.19263021859718,188,320,334,NA,188,0.66549,0.494,0.746,25,25,13,0.168,0.51366,0.58195,0.48403,0.63542,15,45,65,11.51,36.12,1.67,4.45,25692.94565,31113.48272,68270,0.46594201777876115,4562,4346,5805,0.11529732183386292,0.029192345118391177,0.015433499773036768,0.06454751865066494,0.063957362,0.05650175723168424,0.36893,0.41805,0.1873304109230511,0.4416913557463942,0.6033385012919896,0.2699029452369996,365.42,1304,2819,3191,2975,3083,3681,3728,2203,3083,3002,3699
3164704,SAO SEBASTIAO DO PARAISO,MG,SE,0.09934909215484755,0.10616765089347342,0.13536304087092904,0.1002352101733546,0.0821012641066913,-0.07643498805661239,0.01353757042811294,0.015052745719582334,0.01593816979172968,0.402664483897372,0.486821881937724,3.39238922288507,1740,2163,2751,375,1365,0.66258,0.526,0.812,15,45,45,0.1662,0.49662,0.60513,0.39112,0.54836,12,22,14,18.3,33.06,5.23,9.69,358697.1987,408082.7613,439414,0.7760435256588624,60288,65195,65034,0.13192401655282446,0.031431226170260486,0.14119758687739942,0.1068853929704271,0.059216992,0.1278409926200347,0.30393,0.39487,0.11191374652221965,0.21842444956927035,0.37327213457576036,0.10313674361530792,2101.25,17514,30468,31099,33072,33934,35429,35134,20057,31211,31545,34011
3164803,SAO SEBASTIAO DO RIO PRETO,MG,SE,0.1872146118721461,0.29908496732026146,0.27722772277227725,0.022535684016944717,0.035382630375483254,0.03932331909220361,-0.07474155170845187,0.07447761858620919,0.05228828444311326,0.488721804511278,0.592783505154639,1.01424004260612,82,143,140,NA,82,0.64739,0.531,0.706,25,25,15,0.2064,0.57335,0.67312,0.44118,0.68536,15,28,13,35.82,61.44,1.87,5.22,3511.875171,4023.430734,4723,0.41904962814966895,1708,1530,1616,0.02445302445302445,0.04923076923076923,0.009009009009009009,0.06769230769230769,0.021463415,0.05443548387096774,0.21725,0.32688,0.24372374135695593,0.7971602826515714,0.8584220297029702,0.2268653594771242,108.47,438,893,930,986,963,931,970,777,975,1025,992
3164902,SAO SEBASTIAO DO RIO VERDE,MG,SE,0.16472545757071547,0.2907842205323194,0.2178436018957346,0.051192898505370836,0.022754885056240244,-0.02092293981112613,0.03544248385477598,0.052342021279842034,0.0073561165804908995,0.389593062041361,0.420039814200398,2.8723108529961303,99,193,145,4,95,0.60594,0.592,0.771,25,23,15,0.2287,0.46568,0.57132,0.39406,0.52022,15,23,15,6.84,28.54,12.73,8.38,5373.439921,6171.416984,7197,0.49711931908110646,2012,2104,2110,0.12087912087912088,0.4656319290465632,0.02564102564102564,0.05469327420546933,0.049723757,0.3870748299319728,0.29095,0.42868,0.2160464959708678,0.5653115728918459,0.5787109004739337,0.23835266159695817,158.2,601,1282,1304,1449,1484,1499,1507,819,1353,1448,1470
3165008,SAO TIAGO,MG,SE,0.18375368490009827,0.216838462257974,0.1301772007959822,0.20821421614362512,-0.05545396900320769,-0.04470076064504104,0.14121774731228168,-0.05222709594520665,-0.017368340135370513,0.369565217391304,0.452703755649057,1.33495450287116,561,729,432,70,491,0.55681,0.516,0.727,15,45,45,0.2552,0.39193,0.4598,0.38411,0.53916,22,25,45,27.52,36.52,4.12,2.98,43004.56704,33045.73445,33568,0.46132176365760763,10372,10691,10553,0.4236728473456947,0.21873957985995332,0.050546101092202186,0.2539179726575525,0.209572409,0.15491949910554562,0.45048,0.5402,0.20860557093602675,0.46206410090762445,0.31660665213683314,0.25818946777663454,868.02,3053,5876,6007,5928,6039,6256,6417,3937,5998,5683,5590
3165107,SAO TOMAS DE AQUINO,MG,SE,0.11928811928811929,0.1915301268498943,0.21031298463273648,0.12721431071307238,0.31851466840268744,-0.19905786206560405,-0.10322449723281536,0.04493884928297381,-0.004483468260741755,0.462743236829616,0.490813648293963,3.44346909783914,248,446,459,43,205,0.7511,0.474,0.753,15,45,45,0.1068,0.35809,0.42896,0.36278,0.46338,15,22,15,21.61,42.89,5.45,4.43,34954.7406,44939.84941,35425,0.6192924892956042,7378,7568,7093,0.08076225045372051,0.024858146446906242,0.03176043557168784,0.037557416914347476,0.163618141,0.3214800576645843,0.47919,0.57104,0.14545864176429796,0.40966603781028527,0.5758282814042013,0.16149940539112048,376.07,2079,3460,3667,4041,4001,4214,4191,2204,3701,3991,4162
3165206,SAO THOME DAS LETRAS,MG,SE,0.21533060269163254,0.2298008210430287,0.2137190082644628,-0.007910283052538596,-0.04971302910962534,-0.09497556139105581,-0.05646775715908851,-0.02719055192461781,0.006556418696288815,0.501937483854301,0.568027210884354,2.37354854117392,368,458,431,81,287,0.69107,0.54,0.717,15,45,45,0.1703,0.51406,0.56743,0.43578,0.55071,15,15,23,33.03,40.61,1.99,5.99,18091.13172,24681.468390000002,23389,0.6708118463913786,6310,6577,6655,0.3351222420989863,0.06093845216331505,0.031604054859868815,0.22760511882998172,0.223142857,0.3123543123543124,0.35071,0.43257,0.2499498718676031,0.46331099483420274,0.5837685950413224,0.2233031777406112,445.05,1709,3165,3322,3605,3717,3871,3822,1677,3282,3500,3861
3165305,SAO VICENTE DE MINAS,MG,SE,0.16104039845047038,0.28225379351383517,0.2683304794520548,0.009829070765823093,-0.017599944499935332,-0.09384057833998266,-0.07441020813206457,0.05246697155365325,0.022811540685325014,0.309698657888073,0.401434578283453,2.13166257540467,291,563,558,30,261,0.46617,0.583,0.769,13,15,45,0.3331,0.62251,0.71934,0.34356,0.50379,11,14,14,49.45,56.85,3.02,1.27,22703.25037,26748.66714,32092,0.43020970387217267,6322,6722,7008,0.6025589764094362,0.723996723996724,0.053978408636545384,0.09582309582309582,0.04043849,0.09045099521289998,0.25022,0.28066,0.18596540752969115,0.6091101916085003,0.7560616438356165,0.22494073192502234,448.68,1807,3457,3449,4008,3962,3949,4043,2501,3663,4105,3969
3165404,SAPUCAI MIRIM,MG,SE,0.12871287128712872,0.20004108723135272,0.26972600544784486,0.0671787671998261,0.16286398724828505,-0.008161521036577041,0.0010240978988001847,0.07777857177625606,0.009147029548390624,0.391880218830982,0.474935548553423,3.7465284152313503,208,379,504,NA,208,0.61584,0.543,0.757,15,45,45,0.2335,0.50791,0.55567,0.43228,0.52639,15,13,13,10.88,20.59,7.02,8.89,16343.17966,20611.77024,18298,0.42951537119874766,5703,6328,6241,0.04798464491362764,0.17815482502651114,0.11132437619961612,0.30434782608695654,0.428964253,0.3420063602197167,0.34891,0.44433,0.16232218736368653,0.42152852363040916,0.8437045345297228,0.1960033185840708,371.35,1616,2717,2829,3352,3372,3473,3491,1563,2829,3273,3459
3165503,SARDOA,MG,SE,0.23745519713261648,0.3806564381433288,0.3929104877613007,-0.12054993016113462,0.06107645564117104,-0.10625040340998824,-0.016513689322217525,0.054813559937829374,0.0024134495386410226,0.523845287269996,0.594454713493531,2.02590687144028,265,500,561,NA,265,0.6783,0.574,0.684,15,45,45,0.1945,0.44649,0.49892,0.54252,0.68217,14,33,45,84.21,71,5.96,11.71,8369.615757,9701.141816,11464,0.39052561859847457,4881,5149,5597,0.4076607387140903,0.0835117773019272,0.05540355677154583,0.06423982869379015,0.125393082,0.07415485278080698,0.29933,0.50108,0.2837895399424314,0.9867419301134736,1.1458066821511523,0.2906997086812973,381.84,1116,1794,2307,2446,2558,2663,2705,1462,2335,2544,2751
3165602,SENADOR CORTES,MG,SE,0.1708542713567839,0.2865593942262186,0.26386868686868686,0.054193539044138615,-0.009747460910169672,-0.06794418230398865,0.004867824148326854,0.03192869679156012,0.00978399940371363,0.523970671178793,0.648681790312692,2.43607907024806,102,175,151,NA,102,0.45127,0.508,0.731,15,45,45,0.271,0.48528,0.6563,0.51145,0.69247,15,25,11,47.25,57.94,4.83,9.6,5510.058702,5967.00116,6776,0.4283564944010026,2032,2113,1980,0.009329940627650551,0.027225901398086828,0.005089058524173028,0.03899926416482708,0.02340291,0.026016260162601626,0.15643,0.3437,0.20888795662521586,0.5841125077829545,0.7163333333333334,0.26127666824420254,159.56,597,1189,1286,1529,1447,1773,1631,1179,1359,1581,1845
3165701,SENADOR FIRMINO,MG,SE,0.19278406031233172,0.35587292334596327,0.3341078838174274,0.04523725111806372,0.017571384803238853,-0.06835988124584119,0.05734044086684454,0.04862725284933232,-0.03287070950758539,0.655223251895535,0.707110376188508,1.5060592731408702,358,740,732,32,326,0.49806,0.526,0.73,15,45,45,0.3519,0.62529,0.71227,0.63361,0.74463,25,45,45,33.19,38.43,1.76,1.96,14206.47394,19681.00539,18514,0.4428254515041501,6673,6862,7230,0.700738552437223,0.702461899179367,0.0395864106351551,0.2025791324736225,0.140926641,0.16488486842105263,0.29075,0.28773,0.2524935356726941,0.9005797552908217,1.1654066390041493,0.29606222675604776,615.63,1857,3883,4174,4528,4703,4748,4838,3385,4265,4662,4864
3165800,SENADOR JOSE BENTO,MG,SE,0.10534124629080119,0.12258725341426403,0.155203426124197,-4.032072461902778e-4,-0.14892471832530646,0.02645710423934687,-0.02794006078383164,-0.09039322417743827,0.16772673238542837,0.431079323797139,0.49582530507386,3.48345548795689,71,107,96,NA,71,0.77306,0.505,0.774,15,45,45,0.1098,0.38071,0.48379,0.35103,0.46772,45,45,45,15.53,17.28,3.25,10.13,9128.379512,9461.656768,12390,0.4874201660688562,2446,2636,1868,0.140625,0.08347386172006746,0.01171875,0.05902192242833052,0.111111111,0.2751677852348993,0.36633,0.51621,0.11993060454213761,0.30067228596384105,0.4986991434689507,0.13203907435508347,115.25,674,1182,1265,1356,1394,1538,1557,768,1186,1242,1490
3165909,SENADOR MODESTINO GONCALVES,MG,SE,0.25,0.5258996471971775,0.5788543944031482,-0.06396997537977989,4.4276836684778426e-4,-0.12674223296504675,-0.15768259349858937,0.03394852058644119,-0.018173242612893103,0.61431784107946,0.632926348956282,2.22267488591147,299,681,672,NA,299,0.75174,0.641,0.626,15,45,45,0.1428,0.43332,0.52364,0.60159,0.72367,23,23,45,71.64,73.1,4.3,5.13,10024.66851,10528.71566,11723,0.35374188162381676,5165,5102,4574,0.10608598548297041,0.038021534320323014,0.08096035734226689,0.058546433378196504,0.055800757,0.05330882352941176,0.41963,0.47636,0.3310081555807173,1.2976708599785232,1.710061215566244,0.4292530380243042,555.85,1196,2557,2496,3027,2772,2668,2539,1791,2972,3172,2720
3166006,SENHORA DE OLIVEIRA,MG,SE,0.22079675894665765,0.3924884335756775,0.3641342942520654,0.1004077415379219,-0.0011981409414537382,-0.08029092112721549,-0.03327150392002536,0.015595482290693602,-0.0030661321347236654,0.641010913268237,0.724274034395264,1.2686075161886101,327,649,566,NA,327,0.58949,0.548,0.654,15,45,45,0.2481,0.43572,0.50951,0.63663,0.78668,22,12,12,41.43,50.75,2.91,4.15,11561.34799,13109.97628,14513,0.35781476809220614,5760,6052,5689,0.5704967385850477,0.3395249695493301,0.03763171098845961,0.03836784409257003,0.096541787,0.0746096009253904,0.4181,0.49049,0.252869109638784,0.7943711669909597,1.0737563719458605,0.33068208856576337,546.8,1481,2839,3101,3385,3469,3482,3547,1993,3284,3470,3458
3166105,SENHORA DO PORTO,MG,SE,0.2309299895506792,0.423834564254062,0.4035957629544804,0.04150975279989694,0.04094783223010543,-0.02184936691697243,0.07182729927299113,0.0649764335733261,0.018525286355877742,0.440434997528423,0.59970164097464,1.38023156121795,221,403,396,50,171,0.70135,0.56,0.653,15,45,45,0.1108,0.28554,0.44964,0.41898,0.65186,25,23,23,51.2,75.08,2.33,2.84,6394.133678,7187.439002,8463,0.37345557531321427,3482,3385,3493,0.06182212581344902,0.15732368896925858,0.00596529284164859,0.03571428571428571,0.026602704,0.03204830469112866,0.44792,0.55036,0.2540480526292566,0.9186710034170857,1.3859633552819925,0.4219309896602659,401.19,957,1632,1797,2086,2071,2023,2011,1844,2212,2293,2153
3166204,SENHORA DOS REMEDIOS,MG,SE,0.20539499036608863,0.4079570522205954,0.3802656341893746,0.16412032847632888,-0.028322884493121127,-0.0024032285532732253,0.10990708658519585,0.009890225370187286,0.005632388211248948,0.541069809610154,0.573829102609939,1.40201894545254,533,1184,1099,NA,533,0.62756,0.579,0.685,15,45,45,0.182,0.33153,0.4291,0.52887,0.62835,45,13,15,25.24,38.77,0.61,2.03,19784.23108,19238.50971,23340,0.3251773009405494,10087,10245,10202,0.6679117147707979,0.7390446111330439,0.013242784380305603,0.06296881168574812,0.383797909,0.12198581560283688,0.55519,0.5709,0.2611974696778804,1.0074471886627192,1.2196941776122328,0.3416915959004392,991.68,2595,4802,5092,5629,5664,5515,5594,2945,5066,5740,5640
3166303,SERICITA,MG,SE,0.2157721796276013,0.20084419948917867,0.45399578947368424,-0.09198527924528041,-0.10375213001587251,-0.0043623981778851215,0.030514630328348863,0.039472929838099025,0.027104881624526084,0.55730659025788,0.635705950991832,1.70937780318678,394,406,879,NA,394,0.71124,0.629,0.662,15,45,45,0.1526,0.31108,0.41749000000000003,0.49255,0.63947,25,25,25,46.19,62.96,9.93,14.35,17719.66232,18442.33509,18856,0.44819014109548905,7118,7439,7125,0.020574671869457255,0.6216464113735382,0.009223128769067045,0.03301994955285485,0.110078628,0.10689898752060278,0.49296,0.58251,0.2521270132072759,0.5354032403358098,1.3143466666666666,0.280509100685576,567.04,1826,3909,3969,4231,4302,4188,4285,2819,4361,4197,4247
3166402,SERITINGA,MG,SE,0.17928286852589642,0.2958833619210978,0.16189944134078213,0.08097088943114428,0.06312524859928022,-0.007705307949769564,0.05170128601158483,0.07979720772104042,0.01812646442499221,0.502967359050445,0.58678955453149,2.4236405870158197,90,150,84,20,70,0.57863,0.521,0.735,15,45,45,0.2053,0.45571,0.57752,0.49234,0.62181,11,25,19,22,30.98,6.29,7.76,5359.106662,6280.11181,6758,0.45171928878504475,1741,1749,1790,0.24759284731774414,0.615032080659945,0.0343878954607978,0.054995417048579284,0.013016845,0.020953757225433526,0.3878,0.42248,0.1838960730308875,0.6151445926282562,0.45637430167597764,0.2816612349914237,142.79,502,1016,1032,1241,1174,1348,1302,727,1091,1306,1384
3166501,SERRA AZUL DE MINAS,MG,SE,0.21769383697813122,0.3578223624887286,0.4426848341232228,0.06194659092786173,0.04941131950575393,-0.035166989405543365,0.055135756962306666,0.05096825936383177,0.01649448485389911,0.698757763975155,0.750124192747144,1.82933304421768,219,390,459,NA,219,0.65529,0.602,0.653,15,45,45,0.1795,0.52702,0.6449,0.49828,0.7348,45,13,15,86.05,86.7,12.11,12,6514.214466,7420.919782,8353,0.36236406714516817,4265,4436,4220,0.07877664504170528,0.36928289102202144,0.019462465245597776,0.29361942405420666,0.126421101,0.05248091603053435,0.32982,0.3551,0.30064310496619073,0.8339614682837317,1.389350710900474,0.27368823264201986,298.3,1006,1425,1715,2033,2089,1932,2013,1079,1771,2199,2096
3166600,SERRA DA SAUDADE,MG,SE,0.11029411764705882,0.23385826771653545,0.13483435582822087,0.05226280640998483,0.023327787443580984,-0.01903367720771967,-0.04218987388168739,0.020844130908017067,-0.009776949965050215,0.312252964426877,0.337480559875583,1.96225098569774,30,70,37,NA,30,0.68078,0.522,0.742,15,50,50,0.1552,0.53354,0.60197,0.30029,0.48513,25,15,11,56.98,56.44,2.77,5.42,3952.425127,4623.366589,5039,0.43943630282903234,877,889,815,0.0928030303030303,0.6771771771771772,0.011363636363636364,0.1066066066066066,0.035511364,0.019659239842726082,0.25741000000000003,0.39803,0.18965824215516264,0.5310337861954962,0.3671533742331288,0.19473712035995502,58.29,272,641,608,686,639,759,643,528,666,704,763
3166709,SERRA DOS AIMORES,MG,SE,0.16332940714566158,0.4900764273939758,0.3554151324385319,0.03053788366996862,0.3621833194197883,0.04703255803136712,0.034155369758965416,0.3166306164667115,0.09326674794600866,0.612156663275687,0.67481724224855,4.5051679029624,416,988,904,40,376,0.51071,0.565,0.655,25,25,13,0.3455,0.5284,0.60662,0.70304,0.78639,25,25,15,67.87,72.89,8.68,14.81,23792.82794,38576.93462,41114,0.28391288962880956,7752,6673,8419,0.035346097201767304,0.04078587416065655,0.06516936671575847,0.13877144988808754,0.098703361,0.14053654934777257,0.26173,0.39338,0.2645414196459703,1.0484306624708617,1.1455826107613731,0.48409928068335084,975.95,2547,3645,3747,3721,3792,3932,3967,2716,4021,3779,4063
